ad_id,age,gender,percentage
285592356251741,45-54,unknown,0.00057
1171329899951771,55-64,unknown,0.007874
1171329899951771,45-54,male,0.055118
1171329899951771,65+,male,0.086614
1171329899951771,55-64,male,0.110236
1171329899951771,45-54,female,0.141732
1171329899951771,18-24,male,0.03937
1171329899951771,55-64,female,0.125984
1171329899951771,65+,female,0.15748
1171329899951771,25-34,male,0.070866
1171329899951771,18-24,female,0.023622
1171329899951771,35-44,male,0.055118
1171329899951771,25-34,female,0.062992
1171329899951771,35-44,female,0.062992
260176449128652,18-24,male,0.014041
260176449128652,65+,male,0.071918
260176449128652,35-44,male,0.059932
260176449128652,55-64,unknown,0.000342
260176449128652,55-64,female,0.177397
260176449128652,45-54,male,0.063699
260176449128652,65+,female,0.187671
260176449128652,25-34,female,0.05137
260176449128652,18-24,female,0.013699
260176449128652,35-44,female,0.106164
260176449128652,55-64,male,0.066781
260176449128652,45-54,female,0.136301
260176449128652,25-34,unknown,0.000342
260176449128652,25-34,male,0.046575
260176449128652,45-54,unknown,0.003082
260176449128652,35-44,unknown,0.000685
281547580257297,65+,unknown,0.000537
281547580257297,18-24,female,0.063518
281547580257297,45-54,unknown,0.000895
281547580257297,35-44,female,0.078905
281547580257297,35-44,male,0.092503
281547580257297,55-64,female,0.085883
281547580257297,25-34,male,0.119699
281547580257297,65+,male,0.067991
281547580257297,18-24,male,0.050993
281547580257297,25-34,unknown,0.000537
281547580257297,65+,female,0.073537
281547580257297,25-34,female,0.088567
281547580257297,45-54,female,0.085704
281547580257297,55-64,male,0.096082
281547580257297,45-54,male,0.09304
281547580257297,55-64,unknown,0.000895
281547580257297,35-44,unknown,0.000716
288729732666726,65+,unknown,7.0E-5
288729732666726,18-24,male,0.028412
288729732666726,55-64,unknown,0.000558
288729732666726,25-34,female,0.082723
288729732666726,55-64,female,0.119442
288729732666726,35-44,male,0.085236
288729732666726,65+,male,0.061012
288729732666726,35-44,female,0.111344
288729732666726,65+,female,0.090401
288729732666726,45-54,unknown,0.001047
288729732666726,18-24,female,0.015358
288729732666726,45-54,male,0.092286
288729732666726,55-64,male,0.094241
288729732666726,25-34,male,0.09082
288729732666726,45-54,female,0.126283
288729732666726,25-34,unknown,0.000209
288729732666726,35-44,unknown,0.000558
437608694191378,18-24,male,0.018116
437608694191378,18-24,female,0.01087
437608694191378,25-34,male,0.036232
437608694191378,45-54,female,0.119565
437608694191378,35-44,female,0.080918
437608694191378,55-64,male,0.066425
437608694191378,65+,male,0.050725
437608694191378,45-54,male,0.05314
437608694191378,65+,female,0.237923
437608694191378,25-34,female,0.05314
437608694191378,55-64,female,0.23913
437608694191378,35-44,male,0.027778
437608694191378,65+,unknown,0.001208
437608694191378,55-64,unknown,0.001208
437608694191378,35-44,unknown,0.003623
144316057567319,65+,male,0.07841
144316057567319,18-24,female,0.02304
144316057567319,65+,unknown,0.000743
144316057567319,55-64,unknown,0.001115
144316057567319,25-34,unknown,0.000372
144316057567319,45-54,unknown,0.001115
144316057567319,35-44,male,0.018952
144316057567319,35-44,female,0.073207
144316057567319,45-54,male,0.039391
144316057567319,25-34,female,0.084355
144316057567319,18-24,male,0.01152
144316057567319,55-64,female,0.230769
144316057567319,45-54,female,0.148644
144316057567319,55-64,male,0.05537
144316057567319,65+,female,0.207358
144316057567319,25-34,male,0.025269
144316057567319,35-44,unknown,0.000372
495305288139060,65+,unknown,0.001145
495305288139060,55-64,female,0.21764
495305288139060,25-34,female,0.064147
495305288139060,55-64,male,0.08362
495305288139060,65+,female,0.150057
495305288139060,45-54,male,0.074456
495305288139060,35-44,female,0.080183
495305288139060,35-44,male,0.041237
495305288139060,45-54,female,0.158076
495305288139060,45-54,unknown,0.001145
495305288139060,65+,male,0.072165
495305288139060,25-34,unknown,0.002291
495305288139060,18-24,female,0.0126
495305288139060,25-34,male,0.027491
495305288139060,18-24,male,0.011455
495305288139060,55-64,unknown,0.001145
495305288139060,35-44,unknown,0.001145
142767294404157,55-64,unknown,0.000524
142767294404157,65+,female,0.121168
142767294404157,45-54,unknown,0.000655
142767294404157,18-24,unknown,0.000917
142767294404157,25-34,male,0.110689
142767294404157,65+,male,0.060912
142767294404157,45-54,female,0.103222
142767294404157,18-24,male,0.048336
142767294404157,55-64,female,0.1082
142767294404157,25-34,unknown,0.001441
142767294404157,35-44,unknown,0.001048
142767294404157,55-64,male,0.071653
142767294404157,35-44,female,0.102436
142767294404157,35-44,male,0.081347
142767294404157,18-24,female,0.036285
142767294404157,25-34,female,0.069819
142767294404157,45-54,male,0.081216
142767294404157,65+,unknown,0.000131
159559906007049,55-64,female,0.119658
159559906007049,18-24,female,0.076923
159559906007049,65+,male,0.051282
159559906007049,18-24,male,0.102564
159559906007049,35-44,female,0.068376
