ad_id,age,gender,percentage
434618684487750,45-54,unknown,0.000576
434618684487750,25-34,unknown,0.000678
434618684487750,55-64,unknown,0.000205
405121197940914,65+,unknown,0.000146
405121197940914,35-44,male,0.085421
405121197940914,65+,male,0.022669
405121197940914,35-44,unknown,0.0018
405121197940914,25-34,unknown,0.001849
405121197940914,65+,female,0.02836
405121197940914,45-54,male,0.061196
405121197940914,55-64,male,0.039354
405121197940914,35-44,female,0.107506
405121197940914,45-54,unknown,0.001411
405121197940914,18-24,male,0.076422
405121197940914,25-34,male,0.141849
405121197940914,55-64,female,0.043927
405121197940914,25-34,female,0.168361
405121197940914,18-24,female,0.14793
405121197940914,45-54,female,0.070536
405121197940914,18-24,unknown,0.000632
405121197940914,55-64,unknown,0.000632
159004802709228,25-34,unknown,0.003364
159004802709228,25-34,male,0.137793
159004802709228,65+,unknown,0.000642
159004802709228,55-64,unknown,0.001096
159004802709228,65+,male,0.025926
159004802709228,55-64,male,0.041497
159004802709228,35-44,male,0.095767
159004802709228,18-24,female,0.124603
159004802709228,55-64,female,0.045616
159004802709228,35-44,unknown,0.003741
159004802709228,35-44,female,0.114059
159004802709228,45-54,male,0.063454
159004802709228,45-54,female,0.071731
159004802709228,18-24,male,0.053515
159004802709228,25-34,female,0.187037
159004802709228,65+,female,0.026077
159004802709228,45-54,unknown,0.003099
159004802709228,18-24,unknown,0.000983
498410164668684,18-24,unknown,0.000325
498410164668684,45-54,female,0.091965
498410164668684,45-54,unknown,0.00138
498410164668684,25-34,male,0.149539
498410164668684,25-34,female,0.151894
498410164668684,35-44,male,0.113768
498410164668684,35-44,female,0.126558
498410164668684,65+,male,0.030939
498410164668684,55-64,male,0.051159
498410164668684,55-64,unknown,0.000528
498410164668684,18-24,female,0.060457
498410164668684,18-24,male,0.041009
498410164668684,25-34,unknown,0.00134
498410164668684,65+,female,0.033172
498410164668684,55-64,female,0.057412
498410164668684,45-54,male,0.086118
498410164668684,35-44,unknown,0.002355
498410164668684,65+,unknown,8.1E-5
753787465272629,65+,unknown,0.000602
753787465272629,65+,female,0.03064
753787465272629,35-44,unknown,0.003299
753787465272629,25-34,unknown,0.001865
753787465272629,18-24,male,0.031903
753787465272629,18-24,female,0.049776
753787465272629,55-64,unknown,0.000975
753787465272629,25-34,male,0.149357
753787465272629,65+,male,0.029521
753787465272629,35-44,male,0.131627
753787465272629,55-64,male,0.050034
753787465272629,45-54,unknown,0.002266
753787465272629,25-34,female,0.153173
753787465272629,45-54,male,0.084921
753787465272629,35-44,female,0.142443
753787465272629,45-54,female,0.089655
753787465272629,55-64,female,0.047596
753787465272629,18-24,unknown,0.000344
1140131763088820,18-24,unknown,0.000882
1140131763088820,35-44,female,0.028507
1140131763088820,18-24,male,0.090497
1140131763088820,18-24,female,0.124126
1140131763088820,25-34,female,0.350904
1140131763088820,25-34,male,0.369041
1140131763088820,25-34,unknown,0.004975
1140131763088820,35-44,male,0.030313
1140131763088820,35-44,unknown,0.000756
2620544708243458,Unknown,unknown,2.6E-5
2620544708243458,25-34,male,0.13597
2620544708243458,55-64,unknown,0.000447
