ad_id,age,gender,percentage
145416310798679,45-54,female,0.092256
145416310798679,35-44,male,0.123232
145416310798679,18-24,female,0.039731
145416310798679,35-44,female,0.090909
145416310798679,18-24,male,0.090236
145416310798679,25-34,male,0.164983
145416310798679,25-34,female,0.084848
145416310798679,45-54,male,0.129966
145416310798679,55-64,male,0.06936
145416310798679,55-64,female,0.045791
145416310798679,25-34,unknown,0.000673
145416310798679,65+,male,0.047811
145416310798679,65+,female,0.020202
150364673617310,65+,female,0.000635
150364673617310,35-44,unknown,0.001906
150364673617310,45-54,unknown,0.000635
150364673617310,25-34,unknown,0.001271
150364673617310,35-44,female,0.125794
150364673617310,45-54,male,0.074333
150364673617310,55-64,female,0.015248
150364673617310,25-34,male,0.243964
150364673617310,65+,male,0.004447
150364673617310,35-44,male,0.100381
150364673617310,18-24,female,0.069886
150364673617310,18-24,male,0.121347
150364673617310,45-54,female,0.074333
150364673617310,25-34,female,0.139771
150364673617310,55-64,male,0.026048
150995396797776,25-34,unknown,0.000698
150995396797776,55-64,female,0.031403
150995396797776,65+,female,0.006978
150995396797776,65+,male,0.008374
150995396797776,45-54,unknown,0.001396
150995396797776,25-34,female,0.128402
150995396797776,18-24,male,0.179344
150995396797776,55-64,male,0.034194
150995396797776,35-44,female,0.08374
150995396797776,25-34,male,0.230286
150995396797776,35-44,male,0.090021
150995396797776,18-24,female,0.063503
150995396797776,45-54,male,0.070482
150995396797776,45-54,female,0.071179
163903585550899,65+,male,0.005627
163903585550899,55-64,male,0.015004
163903585550899,18-24,unknown,0.000952
163903585550899,55-64,unknown,0.00026
163903585550899,35-44,unknown,0.000606
163903585550899,25-34,unknown,0.000837
163903585550899,45-54,unknown,0.000462
163903585550899,65+,unknown,5.8E-5
163903585550899,13-17,unknown,2.9E-5
163903585550899,65+,female,0.004415
163903585550899,45-54,female,0.050581
163903585550899,18-24,male,0.269239
163903585550899,45-54,male,0.044637
163903585550899,55-64,female,0.018351
163903585550899,35-44,male,0.067807
163903585550899,25-34,male,0.185821
163903585550899,25-34,female,0.122457
163903585550899,18-24,female,0.142482
163903585550899,35-44,female,0.070173
163903585550899,Unknown,unknown,0.000202
189452066005251,35-44,female,0.062572
189452066005251,45-54,male,0.155272
189452066005251,18-24,male,0.095017
189452066005251,45-54,female,0.067207
189452066005251,25-34,male,0.205098
189452066005251,55-64,male,0.093859
189452066005251,35-44,male,0.140209
189452066005251,65+,female,0.017381
189452066005251,55-64,female,0.03708
189452066005251,25-34,female,0.067207
189452066005251,18-24,female,0.01854
189452066005251,65+,male,0.040556
203601734888986,18-24,unknown,0.00011
203601734888986,55-64,female,0.053044
203601734888986,55-64,unknown,0.000331
203601734888986,65+,unknown,0.000221
203601734888986,35-44,unknown,0.001434
203601734888986,35-44,female,0.11921
203601734888986,18-24,female,0.103882
203601734888986,25-34,male,0.154389
203601734888986,35-44,male,0.091641
203601734888986,65+,male,0.018527
203601734888986,65+,female,0.016542
203601734888986,25-34,female,0.13895
203601734888986,18-24,male,0.095831
203601734888986,45-54,female,0.091751
203601734888986,45-54,male,0.073004
203601734888986,55-64,male,0.0397
203601734888986,45-54,unknown,0.000551
203601734888986,25-34,unknown,0.000882
234527865065318,Unknown,unknown,0.000112
234527865065318,45-54,male,0.064739
234527865065318,45-54,unknown,0.001228
234527865065318,55-64,male,0.024891
234527865065318,45-54,female,0.081259
234527865065318,18-24,female,0.155151
234527865065318,25-34,female,0.112178
234527865065318,18-24,male,0.215537
234527865065318,25-34,male,0.14611
234527865065318,35-44,female,0.082264
234527865065318,18-24,unknown,0.000893
234527865065318,35-44,male,0.072218
234527865065318,65+,male,0.007925
234527865065318,55-64,female,0.027793
234527865065318,65+,female,0.005693
234527865065318,35-44,unknown,0.000558
234527865065318,25-34,unknown,0.001005
234527865065318,65+,unknown,0.000223
234527865065318,55-64,unknown,0.000223
252497886599134,18-24,unknown,0.000323
252497886599134,45-54,male,0.083632
252497886599134,55-64,unknown,0.000556
252497886599134,35-44,unknown,0.001564
252497886599134,45-54,unknown,0.000944
252497886599134,65+,female,0.04839
252497886599134,25-34,female,0.085287
252497886599134,65+,male,0.040232
252497886599134,18-24,female,0.070911
252497886599134,25-34,unknown,0.000853
252497886599134,55-64,female,0.079986
252497886599134,25-34,male,0.131311
252497886599134,18-24,male,0.091595
252497886599134,35-44,female,0.10049
252497886599134,55-64,male,0.062326
252497886599134,35-44,male,0.102339
252497886599134,45-54,female,0.098861
252497886599134,65+,unknown,0.000401
255320486257672,55-64,unknown,0.00034
255320486257672,55-64,male,0.019796
255320486257672,65+,female,0.003823
255320486257672,45-54,female,0.055565
255320486257672,35-44,male,0.0661
255320486257672,45-54,male,0.052676
255320486257672,65+,male,0.006287
255320486257672,18-24,male,0.26746
255320486257672,25-34,male,0.162362
255320486257672,Unknown,unknown,8.5E-5
255320486257672,25-34,female,0.109771
255320486257672,18-24,female,0.16763
255320486257672,55-64,female,0.019796
255320486257672,35-44,female,0.06559
255320486257672,45-54,unknown,0.000425
255320486257672,18-24,unknown,0.000935
255320486257672,25-34,unknown,0.000765
255320486257672,35-44,unknown,0.000595
270963988080763,18-24,unknown,0.000462
270963988080763,55-64,unknown,0.000462
270963988080763,35-44,unknown,0.001849
270963988080763,55-64,male,0.009709
270963988080763,45-54,male,0.033749
270963988080763,35-44,female,0.06981
270963988080763,18-24,female,0.134073
270963988080763,35-44,male,0.046232
270963988080763,25-34,male,0.212205
270963988080763,18-24,male,0.210356
270963988080763,45-54,female,0.058715
270963988080763,25-34,female,0.180305
270963988080763,55-64,female,0.028664
270963988080763,65+,female,0.008322
270963988080763,65+,male,0.004623
270963988080763,45-54,unknown,0.000462
295386868597481,18-24,unknown,0.000268
295386868597481,45-54,male,0.106228
295386868597481,65+,female,0.03413
295386868597481,65+,male,0.041957
295386868597481,55-64,male,0.07191
295386868597481,35-44,male,0.107944
295386868597481,25-34,female,0.084155
295386868597481,25-34,male,0.142043
295386868597481,18-24,male,0.094847
295386868597481,25-34,unknown,0.000829
295386868597481,45-54,female,0.096778
295386868597481,18-24,female,0.063047
295386868597481,35-44,female,0.091399
295386868597481,65+,unknown,0.000469
295386868597481,45-54,unknown,0.001154
295386868597481,35-44,unknown,0.001558
295386868597481,55-64,unknown,0.000557
295386868597481,55-64,female,0.060726
359715378534174,18-24,unknown,0.000358
359715378534174,65+,female,0.040415
359715378534174,55-64,male,0.066881
359715378534174,18-24,male,0.034812
359715378534174,35-44,female,0.15099
359715378534174,25-34,male,0.079936
359715378534174,25-34,female,0.1098
359715378534174,45-54,female,0.145207
359715378534174,45-54,male,0.09597
359715378534174,35-44,unknown,0.00149
359715378534174,65+,male,0.039163
359715378534174,35-44,male,0.090367
359715378534174,55-64,female,0.08238
359715378534174,18-24,female,0.059609
359715378534174,65+,unknown,0.000238
359715378534174,25-34,unknown,0.000536
359715378534174,55-64,unknown,0.000417
359715378534174,45-54,unknown,0.001431
363500518092742,18-24,unknown,0.000145
363500518092742,45-54,male,0.106281
363500518092742,18-24,female,0.058496
363500518092742,25-34,female,0.122225
363500518092742,45-54,female,0.086702
363500518092742,25-34,male,0.187167
363500518092742,35-44,female,0.100804
363500518092742,65+,female,0.010323
363500518092742,65+,male,0.018852
363500518092742,65+,unknown,0.000194
363500518092742,55-64,male,0.054231
363500518092742,35-44,male,0.121547
363500518092742,18-24,male,0.094698
363500518092742,55-64,female,0.034458
363500518092742,45-54,unknown,0.001018
363500518092742,55-64,unknown,0.000485
363500518092742,25-34,unknown,0.000582
363500518092742,35-44,unknown,0.001793
365591971162156,65+,unknown,3.4E-5
365591971162156,18-24,female,0.050374
